id,restaurant_name,menu_item,Calories,Carbs,Protein,Fat,restaurant_id
4152,Secret Buns,Cosmic Jalapeno Burger,650,40,40,35,34
4153,Secret Buns,Primal Bacon Burger,800,40,50,50,34
4154,Secret Buns,The Classic Guy Burger,650,40,31,41,34
4155,Secret Buns,King Double Classic Burger,950,40,55,65,34
4156,Secret Buns,Cheesy Quest Burger,650,40,40,36,34
4157,Secret Buns,The Avocado Effect Burger,800,45,40,50,34
4158,Secret Buns,Goin' Twice! Cheese Double Burger,750,40,48,45,34
4159,Secret Buns,The Bling Wings ,1100,54,62,70,34
4160,Secret Buns,Chicken Tender Impact,800,65,35,45,34
4161,Secret Buns,The Mac & Cheese Show,650,75,20,30,34
4162,Secret Buns,Beef Sliders Conspiracy,650,40,30,40,34
4163,Secret Buns,Steak Things About You,800,65,25,45,34
4164,Secret Buns,Rising Fries,365,63,4,10,34
4165,Secret Buns,Spiral Viral Curly Fries,330,41,4,16,34
4166,Secret Buns,Crepe Florentine,300,20,16,18,34
4167,Secret Buns,Wakey Wakey ,250,25,20,10,34
4168,Secret Buns,Coach Franklin,320,28,20,14,34
4169,Secret Buns,Chicken Pesto ,450,45,30,18,34
4170,Secret Buns,Mad Cow ,800,45,45,45,34
4171,Secret Buns,S'mores Amore ,320,51,4,11,34
4172,Secret Buns,Simple Crepe ,160,28,5,3,34
4173,Secret Buns,Fraise Amore,600,80,8,28,34
4174,Secret Buns,Zeeko Meeko ,370,60,4,13,34
4175,Secret Buns,Strawberry Patch ,250,37,2,11,34
4176,Secret Buns,Blue-Lion,420,60,6,18,34
4177,Secret Buns,Red-Lion,650,75,8,35,34
4178,Secret Buns,Steve Jobs ,620,95,8,24,34
4179,Secret Buns,Giddy Up Butter Cup,450,50,10,25,34
4180,Secret Buns,Fluffer Lover ,590,75,15,27,34
4181,Secret Buns,The Classic Special ,450,75,6,15,34
4182,Secret Buns,Fizzy Soda,150,39,0,0,34
4183,Secret Buns,Bottled Water,0,0,0,0,34
4184,Secret Buns,Tea,0,0,0,0,34
4185,Halal Vessel,2 Sliders,650,31,28,42,35
4186,Halal Vessel,Fries,365,63,4,17,35
4187,Halal Vessel,Chicken Tender,800,60,40,40,35
4188,Halal Vessel,5 Sliders,1500,100,75,100,35
4189,Halal Vessel,Burger Slider,350,23,20,20,35
4190,Halal Vessel,Simple Crepe,310,45,8,10,35
4191,Halal Vessel,2 Sliders,600,38,28,35,35
4192,Halal Vessel,Fries,365,63,4,17,35
4193,Halal Vessel,Chicken Tender,700,55,35,35,35
4194,Halal Vessel,Large Chicken Tenders,1100,80,70,55,35
4195,Halal Vessel,Chicken wings buffalo sauce 12 wings,1104,0,124,64,35
4196,Halal Vessel,Fries,365,63,4,17,35
4197,Halal Vessel,Honey Mustard,139,11,0,10,35
4198,Halal Vessel,Bar-B-Que,300,5,20,20,35
4199,Halal Vessel,Hummus,166,14,5,9,35
4200,Halal Vessel,Sriracha,5,1,0,0,35
4201,Halal Vessel,2 Sliders,650,40,28,42,35
4202,Halal Vessel,5 Sliders,1500,100,75,90,35
4203,Halal Vessel,Burger Slider,310,28,18,15,35
4204,Halal Vessel,Build Your Own Burger,650,40,31,35,35
4205,Halal Vessel,The Fisherman,600,65,25,25,35
4206,Halal Vessel,Build Your Own Cheesesteak,600,45,35,30,35
4207,Halal Vessel,Simple Crepe,300,45,8,8,35
4208,Halal Vessel,Fraise Amore,450,75,6,15,35
4209,Halal Vessel,S'Mores Amore,420,60,4,18,35
4210,Halal Vessel,Fluffer Lover,650,95,15,25,35
4211,Halal Vessel,The Classic Special,300,45,4,12,35
4212,Halal Vessel,Blue Ĺion,450,50,6,25,35
4213,Halal Vessel,Strawberry Patch,200,40,2,5,35
4214,Halal Vessel,Zeeko Meeko,550,75,5,25,35
4215,Halal Vessel,Red Ĺion,450,56,6,24,35
4216,Halal Vessel,Steve Jobs,500,75,5,20,35
4217,Halal Vessel,Giddy Up Butter Cup,450,52,10,25,35
4218,Halal Vessel,Wakey Wakey,300,30,20,15,35
4219,Halal Vessel,Mad Cow,600,40,40,35,35
4220,Halal Vessel,Coach Franklin,350,2,25,26,35
4221,Halal Vessel,Crepe Florentine,330,25,18,18,35
4222,Halal Vessel,Chicken Pesto,700,45,50,35,35
4223,Halal Vessel,Chicken Tender,650,50,40,30,35
4224,Halal Vessel,Large Chicken Tenders,1100,85,70,55,35
4225,Halal Vessel,Chicken wings 6 wings buffalo,430,5,24,35,35
4226,Halal Vessel,Chicken wings buffalo sauce 12 wings,1104,0,124,64,35
4227,Halal Vessel,24 Wings,1656,0,192,96,35
4228,Halal Vessel,18 Wings,1104,0,124,64,35
4229,Halal Vessel,Diet Coke,0,0,0,0,35
4230,Halal Vessel,Diet Pepsi,0,0,0,0,35
4231,Halal Vessel,Pepsi,150,41,0,0,35
4232,Halal Vessel,Mountain Dew,110,31,0,0,35
4233,Halal Vessel,Crush (Orange Soda),160,43,0,0,35
4234,Halal Vessel,Agave Vanilla Cream Soda,130,35,0,0,35
4235,Halal Vessel,Black Cherry w/Tarragon,150,38,0,0,35
4236,Halal Vessel,Bottled Water,0,0,0,0,35
4237,Halal Vessel,Pure Leaf Unsweetened Tea,0,0,0,0,35
4238,Halal Vessel,Coke,140,39,0,0,35
4239,Halal Vessel,Chicken tenders LG,900,79,53,42,35
4240,Halal Vessel,Lemon Berry Açaí,240,37,3,10,35
4241,Halal Vessel,Chicken tender over fries,850,70,35,45,35
4242,Halal Vessel,Classic Root Beer,150,39,0,0,35
4243,Halal Vessel,Pure Leaf Sweet Tea,160,42,0,0,35
4244,Smash Falafel,Chicken Sandwich (whole),500,40,33,20,36
4245,Smash Falafel,Hummus and Pita,260,35,7,11,36
4246,Smash Falafel,Falafel Bag,333,31,13,18,36
4247,Smash Falafel,Salad,450,35,35,20,36
4248,Smash Falafel,Baba Ganoush and Pita,400,50,10,20,36
4249,Smash Falafel,Tabouli Salad,150,18,4,7,36
4250,Smash Falafel,Lebanese Salad (Small),90,11,2,5,36
4251,Smash Falafel,Chicken Sandwich (whole),550,50,33,22,36
4252,Smash Falafel,Salad,700,60,60,30,36
4253,Smash Falafel,Baba Ganoush and Pita,400,40,8,24,36
4254,Smash Falafel,Hummus and Pita,260,35,7,11,36
4255,Smash Falafel,Rice Bowl,650,85,35,18,36
4256,Smash Falafel,Chicken Sandwich (whole),600,50,35,28,36
4257,Smash Falafel,Rice Bowl,650,75,35,22,36
4258,Smash Falafel,Salad,450,35,30,22,36
4259,Smash Falafel,Falafel Bag,330,31,13,18,36
4260,Smash Falafel,Baba Ganoush and Pita,200,26,6,9,36
4261,Smash Falafel,Tabouli Salad,150,18,4,7,36
4262,Smash Falafel,Lebanese Salad (Small),80,10,2,4,36
4263,Smash Falafel,Hummus and Pita,400,60,12,12,36
4264,Smash Falafel,Sumac Fries,300,45,4,14,36
4265,Smash Falafel,Zaatar Fries,310,43,4,14,36
4266,Smash Falafel,Soda,150,39,0,0,36
4267,Smash Falafel,Water,0,0,0,0,36
4268,Primanti Bros.,BBQ Bacon Cheddar Burger,800,40,50,45,37
4269,Primanti Bros.,"Half-Pound Cheeseburger, Fries and Soft Drink Combo",1200,118,45,62,37
4270,Primanti Bros.,10 Piece Bone-In Wings,700,5,58,48,37
4271,Primanti Bros.,6 Piece Chicken Tenders & Fries,1100,75,55,60,37
4272,Primanti Bros.,Italian Sausage and Cheese,900,70,40,50,37
4273,Primanti Bros.,10 Piece Boneless Wings,700,35,44,42,37
4274,Primanti Bros.,5 Piece Boneless Wings,430,18,40,22,37
4275,Primanti Bros.,The Original Chicken Salad,700,40,35,45,37
4276,Primanti Bros.,Crispy Chicken Sandwich,700,55,35,35,37
4277,Primanti Bros.,Bacon Cheddar Ranch Fries,800,70,23,50,37
4278,Primanti Bros.,PB Reuben,850,60,58,40,37
4279,Primanti Bros.,20 Piece Boneless Wings,1900,98,166,100,37
4280,Primanti Bros.,Half-Pound Cheeseburger,800,40,45,50,37
4281,Primanti Bros.,Pitts-Burger and Cheese,800,40,35,50,37
4282,Primanti Bros.,15 Piece Boneless Wings,900,58,70,42,37
4283,Primanti Bros.,Loaded Cheesesteak Bomb,900,60,40,50,37
4284,Primanti Bros.,Breaded Mozzarella Wedges,800,65,25,45,37
4285,Primanti Bros.,Reese's Peanut Butter Pie,800,95,15,45,37
4286,Primanti Bros.,Primanti-Style Buffalo Chicken Sandwich,750,58,35,38,37
4287,Primanti Bros.,The Don,950,70,55,50,37
4288,Primanti Bros.,Reese's Peanut Butter Pie,800,95,15,45,37
4289,Primanti Bros.,Breaded Mozzarella Wedges,800,60,30,50,37
4290,Primanti Bros.,20 Piece Boneless Wings,1600,98,88,100,37
4291,Primanti Bros.,10 Piece Boneless Wings,700,45,50,35,37
4292,Primanti Bros.,6 Piece Chicken Tenders & Fries,1100,100,50,60,37
4293,Primanti Bros.,Prime Time & Cheese,970,50,45,55,37
4294,Primanti Bros.,Prime Time Loaded Fries,1200,121,19,70,37
4295,Primanti Bros.,"Pizza, Sandwiches, Chicken Tender Combo",2500,280,100,110,37
4296,Primanti Bros.,4 Pack of Classic Sandwiches,2800,300,160,120,37
4297,Primanti Bros.,12 Piece Chicken Tenders & Fries,1500,100,80,70,37
4298,Primanti Bros.,"14"" Pizza Feast",2000,250,80,90,37
4299,Primanti Bros.,"18"" Pizza Feast",3000,360,140,120,37
4300,Primanti Bros.,2 Tall Boys and 2 Classic PB Sandwiches,1500,100,60,70,37
4301,Primanti Bros.,"15 Boneless, 15 Bone-in and Fries",2500,150,150,150,37
4302,Primanti Bros.,"20 Boneless, 20 Bone-in and Fries",2500,100,150,150,37
4303,Primanti Bros.,"Pizza, Italian Hoagie, Appetizer, 2 Liter",3000,340,120,135,37
4304,Primanti Bros.,Buffalo Cauliflower Bites,450,65,8,20,37
4305,Primanti Bros.,Breaded Mozzarella Wedges,800,45,25,55,37
4306,Primanti Bros.,Spicy Batter-Dipped Pub Pickles,400,52,4,20,37
4307,Primanti Bros.,Crispy Zucchini Planks,650,65,13,36,37
4308,Primanti Bros.,Giant Bavarian Pretzel,750,95,20,25,37
4309,Primanti Bros.,Whole Kosher Pickle,17,4,1,0,37
4310,Primanti Bros.,Side of Coleslaw,150,10,1,12,37
4311,Primanti Bros.,Prime Time Loaded Fries,1200,121,23,72,37
4312,Primanti Bros.,Loaded Reuben Fries,950,65,25,65,37
4313,Primanti Bros.,Bacon Cheddar Ranch Fries,800,97,15,41,37
4314,Primanti Bros.,Cheesesteak Bomb Fries,950,85,35,55,37
4315,Primanti Bros.,Terror Fries,900,88,15,55,37
4316,Primanti Bros.,Retro Fries,1050,134,15,49,37
4317,Primanti Bros.,Fresh-Cut French Fries,365,63,4,11,37
4318,Primanti Bros.,Fresh-Cut Fries with Cheese,570,63,10,30,37
4319,Primanti Bros.,Primanti Size French Fries,365,63,4,11,37
4320,Primanti Bros.,Primanti Size Fries with Cheese,800,97,15,41,37
4321,Primanti Bros.,Prime Time & Cheese,850,80,35,45,37
4322,Primanti Bros.,Pitts-Burger and Cheese,900,60,40,50,37
4323,Primanti Bros.,Capicola and Cheese,850,75,35,40,37
4324,Primanti Bros.,Sirloin Steak and Cheese,850,65,48,45,37
4325,Primanti Bros.,Ham and Cheese,800,90,35,35,37
4326,Primanti Bros.,Pastrami and Cheese,850,65,40,45,37
4327,Primanti Bros.,Corned Beef and Cheese,850,82,46,35,37
4328,Primanti Bros.,Roast Beef and Cheese,850,65,45,40,37
4329,Primanti Bros.,Turkey Breast and Cheese,800,65,45,35,37
4330,Primanti Bros.,Colossal Fish and Cheese,1000,84,44,52,37
4331,Primanti Bros.,Cheese Combo,780,50,35,45,37
4332,Primanti Bros.,Deluxe Double Egg and Cheese,850,60,40,50,37
4333,Primanti Bros.,Kielbasa and Cheese,900,80,35,45,37
4334,Primanti Bros.,Cajun Chicken,950,78,60,42,37
4335,Primanti Bros.,Italian Sausage and Cheese,850,65,35,48,37
4336,Primanti Bros.,Bacon and Cheese,800,82,35,35,37
4337,Primanti Bros.,Southwest Black Bean Burger,850,110,25,35,37
4338,Primanti Bros.,Primanti-Style Buffalo Chicken Sandwich,650,50,40,30,37
4339,Primanti Bros.,"Joe, Dick & Stanley",950,80,60,40,37
4340,Primanti Bros.,New Yorker,800,72,44,35,37
4341,Primanti Bros.,The Capone,850,65,44,45,37
4342,Primanti Bros.,Double Roast & Cheddar,980,50,70,58,37
4343,Primanti Bros.,Deluxe Turkey & Bacon,800,56,45,45,37
4344,Primanti Bros.,The Don,850,50,45,48,37
4345,Primanti Bros.,PB Reuben,800,50,58,42,37
4346,Primanti Bros.,When Pigs Fly,800,40,60,45,37
4347,Primanti Bros.,Half-Pound Cheeseburger,780,40,45,50,37
4348,Primanti Bros.,BBQ Bacon Cheddar Burger,800,40,50,45,37
4349,Primanti Bros.,Brothers Burger,1200,40,60,80,37
4350,Primanti Bros.,Loaded Cheesesteak Bomb,1200,90,60,60,37
4351,Primanti Bros.,Italian Crostini,850,60,35,52,37
4352,Primanti Bros.,Crispy Chicken Sandwich,650,55,33,32,37
4353,Primanti Bros.,Buffalo Chicken Sandwich,800,60,38,42,37
4354,Primanti Bros.,Grilled Chicken Spinach Club,700,50,50,32,37
4355,Primanti Bros.,"Half-Pound Cheeseburger, Fries and Soft Drink Combo",1200,100,50,60,37
4356,Primanti Bros.,5 Piece Boneless Wings,430,18,24,29,37
4357,Primanti Bros.,10 Piece Boneless Wings,700,38,43,37,37
4358,Primanti Bros.,15 Piece Boneless Wings,1300,98,105,58,37
4359,Primanti Bros.,20 Piece Boneless Wings,1600,98,96,94,37
4360,Primanti Bros.,5 Piece Bone-In Wings,475,0,45,33,37
4361,Primanti Bros.,10 Piece Bone-In Wings,700,0,60,48,37
4362,Primanti Bros.,15 Piece Bone-In Wings,1300,0,138,74,37
4363,Primanti Bros.,20 Piece Bone-In Wings,1508,0,136,108,37
4364,Primanti Bros.,4 Piece Chicken Tenders & Fries,800,60,50,40,37
4365,Primanti Bros.,6 Piece Chicken Tenders & Fries,800,75,35,35,37
4366,Primanti Bros.,The Original Chicken Salad,650,35,40,38,37
4367,Primanti Bros.,Angus Sirloin Steak Salad,650,18,40,46,37
4368,Primanti Bros.,House Side Salad,150,10,8,9,37
4369,Primanti Bros.,Family Salad,150,10,5,10,37
4370,Primanti Bros.,You Build It,1000,70,40,50,37
4371,Primanti Bros.,Classic Cheese,270,34,12,10,37
4372,Primanti Bros.,White Pizza,700,85,32,28,37
4373,Primanti Bros.,"9"" Personal Pizza",800,85,30,35,37
4374,Primanti Bros.,Cheeseburger,800,40,40,50,37
4375,Primanti Bros.,Hamburger,650,40,30,35,37
4376,Primanti Bros.,Chicken Strips,430,29,33,21,37
4377,Primanti Bros.,Cheese Pizza,2000,250,80,80,37
4378,Primanti Bros.,One Topping Pizza,2000,250,80,80,37
4379,Primanti Bros.,Macaroni & Cheese,350,47,14,12,37
4380,Primanti Bros.,Mini Corn Dogs,220,24,6,12,37
4381,Primanti Bros.,4pc Boneless,500,30,42,24,37
4382,Primanti Bros.,Pumpkin Spice Funnel Cake Fries,650,90,6,28,37
4383,Primanti Bros.,Reese's Peanut Butter Pie,800,88,16,48,37
4384,Primanti Bros.,Cheesecake Burrito,990,100,16,58,37
4385,Primanti Bros.,Caramel Cheesecake Burrito,950,125,13,45,37
4386,Primanti Bros.,Funnel Cake Fries,570,80,6,24,37
4387,Primanti Bros.,Sweet Tea,90,24,0,0,37
4388,Primanti Bros.,Raspberry Iced Tea,120,31,0,0,37
4389,Primanti Bros.,20oz Coke,240,65,0,0,37
4390,Primanti Bros.,20oz Diet Coke,0,0,0,0,37
4391,Primanti Bros.,20oz Sprite,200,54,0,0,37
4392,Primanti Bros.,20oz Coke Zero,0,0,0,0,37
4393,Primanti Bros.,Bottle Water,0,0,0,0,37
4394,Primanti Bros.,2 Liter Coke,800,216,0,0,37
4395,Primanti Bros.,2L Diet Coke,0,0,0,0,37
4396,Primanti Bros.,2L Sprite,200,54,0,0,37
4397,Primanti Bros.,Red Bull,110,28,0,0,37
4398,Primanti Bros.,Plastic Ware,0,0,0,0,37
4399,Primanti Bros.,Extra Napkins,0,0,0,0,37
4400,Primanti Bros.,Salt,0,0,0,0,37
4401,Primanti Bros.,Pepper,24,6,1,0,37
4402,Primanti Bros.,Ketchup,20,5,0,0,37
4403,Primanti Bros.,Mayonnaise,94,0,0,10,37
4404,Primanti Bros.,Hot Sauce,5,1,0,0,37
4405,Primanti Bros.,Tartar Sauce,150,1,0,16,37
4406,Primanti Bros.,Cocktail Sauce,90,20,1,0,37
4407,Primanti Bros.,Side of Cheese Sauce,150,3,6,12,37
4408,Primanti Bros.,Side of Dressing,150,2,0,16,37
4409,Primanti Bros.,Side of Wing Sauce,50,1,0,5,37
4410,Primanti Bros.,Side of Marinara Sauce,35,7,1,0,37
4411,Primanti Bros.,Coleslaw Half-Gallon,800,100,10,40,37
4412,Primanti Bros.,Coleslaw Gallon,1600,400,8,8,37
4413,Fuji Jade Garden & My Thai,General Tso's Chicken Dinner Special,1575,125,70,88,38
4414,Fuji Jade Garden & My Thai,Sesame Chicken Dinner Special,920,92,40,46,38
4415,Fuji Jade Garden & My Thai,Chongqing Style Double Cooked Pork,450,12,25,32,38
4416,Fuji Jade Garden & My Thai,Spicy Sliced Beef and Beef Tripe whatshot,500,12,40,30,38
4417,Fuji Jade Garden & My Thai,Shredded Beef with Chili Pepper Over Rice (小椒牛肉丝盖饭),650,85,30,20,38
4418,Fuji Jade Garden & My Thai,General Tso's Chicken Dinner Special,1570,158,70,70,38
4419,Fuji Jade Garden & My Thai,Sesame Chicken Dinner Special,820,92,39,32,38
4420,Fuji Jade Garden & My Thai,Chicken with Broccoli Dinner Special,350,25,36,10,38
4421,Fuji Jade Garden & My Thai,Sweet and Sour Chicken Dinner Special,680,92,25,22,38
4422,Fuji Jade Garden & My Thai,Pepper Steak Dinner Special,650,40,40,35,38
4423,Fuji Jade Garden & My Thai,Boneless Spare Ribs Dinner Special,900,23,45,70,38
4424,Fuji Jade Garden & My Thai,Kung Pao Chicken Dinner Special,1200,90,70,56,38
4425,Fuji Jade Garden & My Thai,Beef with Broccoli Dinner Special,900,58,55,46,38
4426,Fuji Jade Garden & My Thai,Curry Chicken Dinner Special,700,58,36,32,38
4427,Fuji Jade Garden & My Thai,Chicken with Garlic Sauce Dinner Special,700,50,40,35,38
4428,Fuji Jade Garden & My Thai,Chicken Lo Mein Dinner Special,650,95,30,15,38
4429,Fuji Jade Garden & My Thai,Diced Chicken with Cashew Nuts Dinner Special,700,53,40,35,38
4430,Fuji Jade Garden & My Thai,Szechuan Chicken and Shrimp Dinner Special,700,70,45,25,38
4431,Fuji Jade Garden & My Thai,Shrimp with Lobster Sauce Dinner Special,350,15,25,20,38
4432,Fuji Jade Garden & My Thai,Hot and Spicy Beef Dinner Special,500,45,25,22,38
4433,Fuji Jade Garden & My Thai,Broccoli with Garlic Sauce Dinner Special,480,77,14,14,38
4434,Fuji Jade Garden & My Thai,Hot and Spicy Pork Dinner Special,650,50,30,35,38
4435,Fuji Jade Garden & My Thai,Chicken Egg Foo Young Dinner Special,800,60,45,45,38
4436,Fuji Jade Garden & My Thai,BBQ Spare Ribs Dinner Special,800,20,50,55,38
4437,Fuji Jade Garden & My Thai,Hunan Chicken Dinner Special ,700,50,40,30,38
4438,Fuji Jade Garden & My Thai,Chicken with Black Bean Sauce Dinner Special,700,65,55,21,38
4439,Fuji Jade Garden & My Thai,Shrimp with Broccoli Dinner Special,320,35,25,8,38
4440,Fuji Jade Garden & My Thai,Chicken Chow Mein Dinner Special,700,85,40,20,38
4441,Fuji Jade Garden & My Thai,Pork with Broccoli Dinner Special,650,45,35,35,38
4442,Fuji Jade Garden & My Thai,Pork with Garlic Sauce Dinner Special,650,50,30,35,38
4443,Fuji Jade Garden & My Thai,Roast Pork Chow Mein Dinner Special,700,84,34,24,38
4444,Fuji Jade Garden & My Thai,Moo Goo Gai Pan Dinner Special,350,15,25,20,38
4445,Fuji Jade Garden & My Thai,Shrimp Chow Mein Dinner Special,700,85,25,25,38
4446,Fuji Jade Garden & My Thai,Mixed Chinese Vegetables Dinner Special,350,53,13,9,38
4447,Fuji Jade Garden & My Thai,Beef Snow Peas Dinner Special,350,20,25,15,38
4448,Fuji Jade Garden & My Thai,Roast Pork Lo Mein Dinner Special,900,100,35,35,38
4449,Fuji Jade Garden & My Thai,Roast Pork Egg Foo Young Dinner Special,750,50,40,45,38
4450,Fuji Jade Garden & My Thai,Sweet and Sour Pork Dinner Special,800,100,30,30,38
4451,Fuji Jade Garden & My Thai,Roast Pork with Chinese Vegetable Dinner Special,650,50,35,35,38
4452,Fuji Jade Garden & My Thai,Chicken Snow Peas Dinner Special,450,30,35,20,38
4453,Fuji Jade Garden & My Thai,Curry Pork Dinner Special,900,45,35,55,38
4454,Fuji Jade Garden & My Thai,Bean Curd With Garlic Sauce Dinner Special,550,48,25,28,38
4455,Fuji Jade Garden & My Thai,Hunan Beef Dinner Special ,900,35,40,55,38
4456,Fuji Jade Garden & My Thai,Dan Dan Noodles w. Minced Pork whatshot Hot and spicy,600,78,23,20,38
4457,Fuji Jade Garden & My Thai,Mouth-Watering House Chicken whatshot,400,15,25,25,38
4458,Fuji Jade Garden & My Thai,Pork Dumpling and Wonton in Hot Chili Oil whatshot Hot and spicy.,450,35,18,26,38
4459,Fuji Jade Garden & My Thai,Spicy Pig's Kidney whatshot Hot and spicy.,600,10,40,45,38
4460,Fuji Jade Garden & My Thai,Spicy Beef Tendon what's Hot and spicy,220,5,20,14,38
4461,Fuji Jade Garden & My Thai,Spicy Sliced Beef and Beef Tripe whatshot,500,10,30,35,38
4462,Fuji Jade Garden & My Thai,Pork Dumpling and Wonton with Broth,350,40,20,12,38
4463,Fuji Jade Garden & My Thai,Shredded Bamboo Shoot in Hot Sauce whatshot Hot and spicy.,150,22,3,5,38
4464,Fuji Jade Garden & My Thai,Crispy Cucumber,90,12,2,4,38
4465,Fuji Jade Garden & My Thai,Cold Noodle w. Sesame Noodles,400,60,10,14,38
4466,Fuji Jade Garden & My Thai,Wood Ears w. Japanese.Shishito Pepper what's Hot and spicy.,200,15,5,14,38
4467,Fuji Jade Garden & My Thai,Chengdu Cold Noodles whatshot Hot and spicy.,200,40,5,3,38
4468,Fuji Jade Garden & My Thai,Cucumber and Wood Ear Salad,70,16,2,0,38
4469,Fuji Jade Garden & My Thai,Salt Edamame Spicy or salt,122,10,11,5,38
4470,Fuji Jade Garden & My Thai,Spicy Steamed Sliced Pork whatshot,280,5,22,20,38
4471,Fuji Jade Garden & My Thai,Shredded Beef Tripe with Chili Oil whatshot Hot and spicy,200,2,20,12,38
4472,Fuji Jade Garden & My Thai,Aromatic Beef,350,15,25,20,38
4473,Fuji Jade Garden & My Thai,Shredded Bamboo Shoot with White Sesame Sauce,200,14,5,14,38
4474,Fuji Jade Garden & My Thai,Spinach with Ginger Sauce,70,10,3,2,38
4475,Fuji Jade Garden & My Thai,Spicy Cabbage whatshot Hot and spicy,100,14,3,4,38
4476,Fuji Jade Garden & My Thai,Crab Rangoon Cheese Wontons (8 pcs),400,34,10,24,38
4477,Fuji Jade Garden & My Thai,Roast Pork Egg Roll,200,24,7,9,38
4478,Fuji Jade Garden & My Thai,Spring Roll (1 pcs),63,8,2,2,38
4479,Fuji Jade Garden & My Thai,Fried Pork Dumplings (6 pcs),280,24,14,15,38
4480,Fuji Jade Garden & My Thai,Shrimp Dumplings (6 pcs),250,30,20,5,38
4481,Fuji Jade Garden & My Thai,Shrimp Egg Roll (1 pcs),200,24,8,8,38
4482,Fuji Jade Garden & My Thai,Steamed Pork Dumplings (6 pcs) ,250,24,15,10,38
4483,Fuji Jade Garden & My Thai,Vegetable Dumplings (6 pcs),250,40,8,8,38
4484,Fuji Jade Garden & My Thai,BBQ Spare Rib,310,9,24,20,38
4485,Fuji Jade Garden & My Thai,Fried Wonton,220,24,5,12,38
4486,Fuji Jade Garden & My Thai,Boneless BBQ Spare Ribs,620,35,35,35,38
4487,Fuji Jade Garden & My Thai,Vegetable Roll,170,37,3,0,38
4488,Fuji Jade Garden & My Thai,Scallion Pancakes,320,38,5,16,38
4489,Fuji Jade Garden & My Thai,Wonton Soup,71,11,6,1,38
4490,Fuji Jade Garden & My Thai,Hot and Sour Soup,91,6,7,5,38
4491,Fuji Jade Garden & My Thai,Egg Drop Soup,100,8,7,3,38
4492,Fuji Jade Garden & My Thai,Chicken Noodle Soup,150,18,14,3,38
4493,Fuji Jade Garden & My Thai,Vegetable Soup,80,10,3,4,38
4494,Fuji Jade Garden & My Thai,Chicken Rice Soup,150,18,12,3,38
4495,Fuji Jade Garden & My Thai,West Lake Beef Soup,180,8,24,6,38
4496,Fuji Jade Garden & My Thai,Fish Fillets and Sour Cabbage Soup,180,8,25,5,38
4497,Fuji Jade Garden & My Thai,Pork Ribs and Winter Melon Soup,350,12,25,22,38
4498,Fuji Jade Garden & My Thai,Tomato Soup with Fish Fillets,180,10,20,6,38
4499,Fuji Jade Garden & My Thai,Spare Ribs and Corn Soup,350,15,25,20,38
4500,Fuji Jade Garden & My Thai,Wonton Egg Drop Soup,180,24,10,6,38
4501,Fuji Jade Garden & My Thai,Crab Stick and Fish-Maw Soup .,70,4,6,3,38
4502,Fuji Jade Garden & My Thai,Tomato and Egg Soup,150,18,7,6,38
4503,Fuji Jade Garden & My Thai,Pork Ribs and Chinese Yam Soup,350,18,24,20,38
4504,Fuji Jade Garden & My Thai,Spare Ribs and Seaweed Soup,350,14,24,22,38
4505,Fuji Jade Garden & My Thai,Chicken Fried Rice,350,45,20,10,38
4506,Fuji Jade Garden & My Thai,Roast Pork Fried Rice,350,45,15,12,38
4507,Fuji Jade Garden & My Thai,Vegetable Fried Rice,300,58,7,3,38
4508,Fuji Jade Garden & My Thai,Beef Fried Rice,900,85,25,45,38
4509,Fuji Jade Garden & My Thai,Lobster Fried Rice,600,85,20,18,38
4510,Fuji Jade Garden & My Thai,House Special Fried Rice,450,58,15,18,38
4511,Fuji Jade Garden & My Thai,Yangzhou Chow Fried Rice,450,58,15,18,38
4512,Fuji Jade Garden & My Thai,Shrimp Fried Rice,320,38,13,12,38
4513,Fuji Jade Garden & My Thai,Crab Meat Fried Rice,450,70,15,12,38
